id,latitude,longitude,neighbourhood_cleansed,room_type,accommodates,bedrooms,beds,bathrooms_clean,price,price_per_person,minimum_nights,availability_365,host_is_superhost,host_identity_verified,host_has_profile_pic,instant_bookable,number_of_reviews,reviews_per_month,review_scores_rating
18364004,38.71612,-9.12465,So Vicente,Entire home/apt,4,2.0,3.0,1.0,147.0,36.75,2,55,0.0,1.0,1.0,1,255,2.59,4.72
18380791,38.691,-9.3013,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",Entire home/apt,4,1.0,2.0,1.0,85.0,21.25,7,231,1.0,1.0,1.0,0,19,0.2,4.79
18381413,38.71904,-9.13799,Arroios,Entire home/apt,7,3.0,4.0,2.0,171.0,24.428571428571427,2,253,0.0,1.0,1.0,0,358,3.61,4.89
18401129,38.71109,-9.14959,Misericrdia,Entire home/apt,3,1.0,2.0,1.0,89.0,29.666666666666668,1,241,0.0,1.0,1.0,1,352,3.56,4.51
18425205,38.719276,-9.136786,Santa Maria Maior,Private room,4,2.0,3.0,1.0,312.0,78.0,2,235,0.0,1.0,1.0,1,1,0.01,5.0
18438350,38.70848,-9.154,Estrela,Entire home/apt,2,1.0,1.0,1.0,80.0,40.0,3,133,1.0,1.0,1.0,0,354,3.59,4.9
18438783,38.70005158780855,-9.427143168781722,Cascais e Estoril,Entire home/apt,4,2.0,3.0,1.0,114.0,28.5,3,98,0.0,1.0,1.0,0,153,1.73,4.82
18441431,38.81629,-9.1301,"Camarate, Unhos e Apelao",Entire home/apt,4,2.0,3.0,1.0,36.0,9.0,3,153,0.0,1.0,1.0,0,149,1.5,4.77
18447325,38.72168,-9.13456,Arroios,Entire home/apt,4,1.0,2.0,1.0,120.0,30.0,2,97,1.0,1.0,1.0,0,181,1.83,4.77
18447705,38.71248,-9.12818,Santa Maria Maior,Entire home/apt,4,1.0,1.0,1.0,167.0,41.75,1,286,1.0,1.0,1.0,1,109,1.63,4.85
18448001,38.71687,-9.13837,Arroios,Entire home/apt,2,1.0,1.0,1.5,101.0,50.5,5,46,1.0,1.0,1.0,0,86,0.87,4.8
18457146,38.72025,-9.12407,So Vicente,Entire home/apt,5,3.0,3.0,1.0,72.0,14.4,3,179,0.0,1.0,1.0,1,58,0.59,4.71
18474912,38.72205,-9.13299,Arroios,Entire home/apt,4,2.0,3.0,1.0,111.0,27.75,2,148,0.0,1.0,1.0,0,247,2.6,4.68
18474919,38.77893,-9.1024,Moscavide e Portela,Entire home/apt,4,2.0,4.0,1.0,73.0,18.25,3,304,0.0,1.0,1.0,1,123,1.25,4.58
18474960,38.81751,-9.47504,Colares,Entire home/apt,9,5.0,7.0,3.0,338.0,37.55555555555556,5,60,0.0,1.0,1.0,0,20,0.21,4.95
18475865,38.71111,-9.15183,Misericrdia,Entire home/apt,4,1.0,2.0,1.0,164.0,41.0,2,328,0.0,1.0,1.0,1,7,0.08,4.86
18484166,38.71370697021485,-9.124754905700684,So Vicente,Entire home/apt,4,2.0,2.0,1.0,157.0,39.25,3,335,0.0,1.0,1.0,1,191,1.92,4.72
18484979,38.71623,-9.13737,Arroios,Entire home/apt,2,1.0,1.0,1.0,135.0,67.5,3,337,0.0,1.0,1.0,0,288,3.0,4.82
18487306,38.71068,-9.13596,Santa Maria Maior,Entire home/apt,4,1.0,2.0,1.0,92.0,23.0,2,21,0.0,1.0,1.0,1,119,1.21,4.86
18488439,38.69618988037109,-9.422126770019531,Cascais e Estoril,Entire home/apt,2,0.0,2.0,1.0,131.0,65.5,3,210,1.0,1.0,1.0,1,39,0.4,4.85
18499254,38.70873,-9.14802,Misericrdia,Entire home/apt,3,1.0,2.0,1.0,113.0,37.666666666666664,3,237,1.0,1.0,1.0,0,220,2.22,4.98
18503720,38.70026,-9.43767,Cascais e Estoril,Entire home/apt,5,2.0,3.0,3.0,190.0,38.0,3,0,0.0,1.0,1.0,0,19,0.2,4.95
18505306,38.72667,-9.12636,Penha de Frana,Entire home/apt,4,2.0,2.0,1.0,66.0,16.5,2,237,0.0,1.0,1.0,0,3,0.05,5.0
18505885,38.72108,-9.12614,So Vicente,Entire home/apt,5,2.0,2.0,1.0,177.0,35.4,2,307,0.0,1.0,1.0,1,60,0.61,4.67
18506823,38.71196,-9.15032,Misericrdia,Entire home/apt,4,2.0,2.0,1.0,152.0,38.0,1,347,0.0,1.0,1.0,1,228,2.3,4.81
18507097,38.72052,-9.12861,So Vicente,Entire home/apt,2,1.0,1.0,1.0,62.0,31.0,3,276,0.0,1.0,1.0,0,196,1.98,4.69
18512755,38.72873,-9.13276,Penha de Frana,Entire home/apt,8,4.0,4.0,4.0,168.0,21.0,3,71,1.0,1.0,1.0,1,97,0.99,4.72
18516630,38.7252,-9.44184,Cascais e Estoril,Entire home/apt,2,1.0,2.0,1.0,100.0,50.0,3,206,1.0,1.0,1.0,0,100,1.01,4.84
18519412,38.71428,-9.12976,So Vicente,Entire home/apt,4,1.0,2.0,1.0,99.0,24.75,3,131,1.0,1.0,1.0,1,13,0.14,3.77
18525625,38.70768,-9.14531,Misericrdia,Entire home/apt,3,1.0,2.0,1.0,69.0,23.0,3,59,1.0,1.0,1.0,1,362,3.76,4.81
18540934,38.74575,-9.14738,Alvalade,Private room,2,2.0,1.0,2.0,52.0,26.0,2,258,0.0,1.0,1.0,1,51,0.56,4.69
18540955,38.71693,-9.14516,Santo Antnio,Entire home/apt,4,1.0,2.0,1.0,146.0,36.5,3,323,1.0,1.0,1.0,1,312,3.17,4.63
18542076,38.69396,-9.37114,Cascais e Estoril,Entire home/apt,4,2.0,2.0,1.0,141.0,35.25,3,279,1.0,1.0,1.0,1,40,0.42,4.63
18544293,38.80933,-9.44437,Colares,Entire home/apt,7,3.0,5.0,2.0,147.0,21.0,5,91,0.0,1.0,1.0,0,23,0.26,4.83
18547700,38.70043,-9.36506,Carcavelos e Parede,Entire home/apt,6,2.0,5.0,1.0,213.0,35.5,3,51,1.0,1.0,1.0,0,66,0.68,4.8
18561403,38.96218,-9.41565,Ericeira,Entire home/apt,4,2.0,3.0,1.0,117.0,29.25,2,118,1.0,1.0,1.0,0,55,0.57,4.82
18562221,38.79762,-9.38092,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Entire home/apt,5,3.0,4.0,1.0,67.0,13.4,7,292,1.0,1.0,1.0,0,240,2.43,4.88
18567294,38.74592,-9.14562,Alvalade,Private room,2,2.0,1.0,2.0,52.0,26.0,2,256,0.0,1.0,1.0,1,69,0.79,4.78
18571917,38.79810333251953,-9.472508430480955,Colares,Entire home/apt,4,1.0,3.0,1.0,120.0,30.0,7,284,0.0,1.0,1.0,0,14,0.14,4.86
18574528,38.72825,-9.14224,Arroios,Entire home/apt,10,4.0,7.0,2.0,353.0,35.3,3,281,1.0,1.0,1.0,1,100,1.02,4.99
18578066,38.70258,-9.20548,Belm,Entire home/apt,4,1.0,2.0,1.0,91.0,22.75,3,348,1.0,1.0,1.0,1,189,1.92,4.76
18589668,38.72075,-9.15652,Campo de Ourique,Private room,2,1.0,2.0,1.0,50.0,25.0,2,8,1.0,1.0,1.0,1,297,3.03,4.83
18589969,38.71844,-9.13594,Santa Maria Maior,Entire home/apt,2,1.0,2.0,1.0,45.0,22.5,50,268,1.0,1.0,1.0,0,53,0.55,4.75
18595345,38.7602,-9.10526,Olivais,Entire home/apt,6,3.0,5.0,1.0,89.0,14.833333333333334,3,333,0.0,1.0,1.0,1,18,0.18,4.72
18598068,38.71414,-9.12494,So Vicente,Entire home/apt,4,1.0,1.0,1.0,92.0,23.0,2,293,1.0,1.0,1.0,0,414,4.2,4.88
18598853,38.9655,-9.41537,Ericeira,Entire home/apt,5,2.0,3.0,1.0,91.0,18.2,4,266,1.0,1.0,1.0,0,116,1.18,4.87
18599171,38.76258,-9.10913,Olivais,Entire home/apt,5,2.0,3.0,1.0,112.0,22.4,1,78,1.0,1.0,1.0,0,119,1.21,4.87
18599638,38.71872,-9.13274,So Vicente,Entire home/apt,4,1.0,2.0,1.0,103.0,25.75,2,200,1.0,1.0,1.0,1,39,0.4,4.92
18600208,38.71286,-9.1356,Santa Maria Maior,Private room,2,1.0,1.0,1.0,80.0,40.0,1,365,0.0,1.0,1.0,1,29,0.3,4.34
18605398,38.72634,-9.12858,Penha de Frana,Entire home/apt,4,1.0,1.0,1.0,100.0,25.0,3,291,0.0,1.0,1.0,0,71,0.72,4.83
18607723,38.71189,-9.15503,Estrela,Entire home/apt,6,3.0,3.0,2.0,304.0,50.666666666666664,2,314,1.0,1.0,1.0,0,162,1.65,4.93
18610811,38.70937,-9.13442,Santa Maria Maior,Entire home/apt,4,1.0,2.0,1.0,134.0,33.5,2,294,1.0,1.0,1.0,0,241,2.44,4.87
18613170,38.70754,-9.14626,Misericrdia,Entire home/apt,5,2.0,2.0,1.0,142.0,28.4,1,181,1.0,1.0,1.0,1,638,6.48,4.92
18614794,38.77863,-9.09545,Parque das Naes,Entire home/apt,5,2.0,4.0,2.0,189.0,37.8,1,311,0.0,1.0,1.0,1,8,0.09,4.75
18614841,38.71744,-9.12827,So Vicente,Entire home/apt,2,1.0,1.0,1.5,126.0,63.0,3,286,0.0,1.0,1.0,1,356,3.63,4.83
18621288,38.72009,-9.14359,Santo Antnio,Entire home/apt,6,2.0,3.0,1.5,393.0,65.5,1,325,0.0,1.0,1.0,1,464,4.73,4.81
18625027,38.80679,-9.44393,Colares,Entire home/apt,5,3.0,4.0,1.0,98.0,19.6,2,330,0.0,1.0,1.0,1,39,0.4,4.77
18628252,38.71423,-9.13546,Santa Maria Maior,Entire home/apt,2,1.0,1.0,1.0,112.0,56.0,3,321,1.0,1.0,1.0,1,111,1.13,4.71
18641780,39.18828,-9.18021,Campelos e Outeiro da Cabea,Entire home/apt,4,3.0,3.0,2.0,108.0,27.0,5,125,0.0,1.0,1.0,0,17,0.18,4.76
18651098,38.7089,-9.14575,Misericrdia,Entire home/apt,5,4.0,4.0,1.0,89.0,17.8,1,102,0.0,1.0,1.0,1,60,0.62,4.62
18651457,38.7206,-9.13218,Arroios,Entire home/apt,7,3.0,4.0,1.0,87.0,12.428571428571429,3,308,1.0,1.0,1.0,0,173,1.75,4.85
18653792,38.70044,-9.43351,Cascais e Estoril,Entire home/apt,2,1.0,1.0,1.0,52.0,26.0,3,176,0.0,1.0,1.0,0,105,1.08,4.84
18655463,38.71158,-9.12787,Santa Maria Maior,Entire home/apt,4,2.0,4.0,2.5,133.0,33.25,3,304,0.0,1.0,1.0,1,66,0.67,4.94
18683643,38.75249,-9.14147,Alvalade,Entire home/apt,4,1.0,2.0,1.0,85.0,21.25,3,308,1.0,1.0,1.0,0,60,0.63,4.85
18685013,38.82587,-9.39806,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Entire home/apt,3,1.0,2.0,1.0,72.0,24.0,2,133,1.0,1.0,1.0,0,363,3.69,4.86
18692706,38.74419,-9.15681,Avenidas Novas,Entire home/apt,2,0.0,1.0,1.0,80.0,40.0,2,48,1.0,1.0,1.0,0,157,3.52,4.71
18700526,38.70801,-9.38967,Cascais e Estoril,Private room,2,1.0,1.0,1.0,45.0,22.5,2,160,0.0,1.0,1.0,0,100,1.02,4.15
18700736,38.69881439208984,-9.42619514465332,Cascais e Estoril,Entire home/apt,6,2.0,4.0,1.0,199.0,33.166666666666664,3,274,0.0,1.0,1.0,1,72,0.74,4.64
18702934,38.73163,-9.13458,Arroios,Entire home/apt,4,1.0,1.0,1.0,70.0,17.5,8,278,0.0,1.0,1.0,0,7,0.5,4.14
18710290,38.71252,-9.12607,Santa Maria Maior,Entire home/apt,2,0.0,1.0,1.0,96.0,48.0,2,140,1.0,1.0,1.0,0,324,3.29,4.8
18714714,38.71039,-9.13575,Santa Maria Maior,Private room,1,1.0,1.0,1.0,42.0,42.0,2,357,0.0,1.0,1.0,1,364,3.69,4.61
18725750,38.70649,-9.39004,Cascais e Estoril,Private room,2,1.0,1.0,1.5,39.0,19.5,2,170,0.0,1.0,1.0,0,78,0.8,4.41
18734291,38.70982,-9.14484,Misericrdia,Entire home/apt,7,3.0,5.0,2.0,316.0,45.142857142857146,1,323,1.0,1.0,1.0,1,455,4.62,4.89
18735274,38.69973,-9.19675,Belm,Entire home/apt,4,2.0,3.0,1.5,145.0,36.25,5,8,1.0,1.0,1.0,1,121,1.23,4.64
18735298,38.7134,-9.13051,So Vicente,Entire home/apt,3,1.0,1.0,1.0,76.0,25.333333333333332,2,134,0.0,0.0,1.0,1,285,2.9,4.57
18740410,38.73499,-9.13326,Arroios,Entire home/apt,9,4.0,6.0,2.0,342.0,38.0,2,309,1.0,1.0,1.0,1,50,0.53,4.92
18745689,38.71279,-9.14629,Misericrdia,Entire home/apt,3,1.0,2.0,1.0,109.0,36.333333333333336,2,254,1.0,1.0,1.0,0,170,1.73,4.79
18752967,38.71212,-9.14489,Misericrdia,Entire home/apt,4,1.0,2.0,1.0,103.0,25.75,5,117,1.0,1.0,1.0,1,158,1.6,4.87
18753795,38.72642,-9.1469,Santo Antnio,Entire home/apt,2,1.0,1.0,1.0,130.0,65.0,1,319,0.0,1.0,1.0,1,291,2.95,4.77
18755040,38.70696,-9.14359,Misericrdia,Entire home/apt,6,3.0,3.0,2.0,227.0,37.833333333333336,2,164,1.0,1.0,1.0,0,230,2.37,4.83
18761518,38.70745,-9.38956,Cascais e Estoril,Private room,2,1.0,1.0,1.5,46.0,23.0,2,164,0.0,1.0,1.0,0,70,0.72,3.99
18761807,38.96172,-9.41487,Ericeira,Entire home/apt,5,2.0,3.0,1.0,116.0,23.2,3,161,1.0,1.0,1.0,1,26,0.27,4.73
18765200,38.70875,-9.14181,Santa Maria Maior,Entire home/apt,10,4.0,4.0,3.0,445.0,44.5,1,246,0.0,1.0,1.0,1,127,1.31,4.57
18772706,38.71579,-9.13421,Santa Maria Maior,Entire home/apt,3,2.0,2.0,1.0,128.0,42.666666666666664,4,184,0.0,1.0,1.0,0,89,0.9,4.6
18773815,38.71938,-9.13424,Arroios,Entire home/apt,6,3.0,4.0,2.0,304.0,50.666666666666664,3,311,0.0,1.0,1.0,1,85,0.86,4.86
18782789,38.71497,-9.15213,Misericrdia,Entire home/apt,2,1.0,1.0,1.0,112.0,56.0,3,354,1.0,0.0,1.0,1,85,0.86,4.6
18792580,38.712,-9.15705,Estrela,Entire home/apt,7,2.0,6.0,2.0,219.0,31.285714285714285,4,5,0.0,1.0,1.0,0,61,0.63,4.92
18804422,38.71878,-9.12356,So Vicente,Entire home/apt,4,1.0,3.0,1.0,114.0,28.5,3,173,0.0,1.0,1.0,0,287,2.91,4.8
18809216,38.75402,-9.17654,So Domingos de Benfica,Entire home/apt,4,2.0,3.0,2.0,266.0,66.5,3,140,0.0,1.0,1.0,0,13,0.13,4.69
18815510,38.7076,-9.43062,Cascais e Estoril,Entire home/apt,2,0.0,1.0,1.0,66.0,33.0,3,335,0.0,1.0,1.0,1,105,1.1,4.43
18815823,38.70708,-9.14791,Misericrdia,Entire home/apt,4,1.0,2.0,1.0,134.0,33.5,1,103,1.0,1.0,1.0,0,392,4.04,4.79
18819505,38.70245,-9.38693,Cascais e Estoril,Entire home/apt,4,1.0,2.0,1.0,70.0,17.5,3,289,0.0,1.0,1.0,0,123,1.25,4.76
18837008,39.15997,-9.1127,Vila Verde dos Francos,Entire home/apt,4,1.0,2.0,1.0,100.0,25.0,1,344,0.0,1.0,1.0,1,16,0.17,4.38
18837814,38.7037,-9.18071,Alcntara,Entire home/apt,2,1.0,1.0,1.0,92.0,46.0,3,262,1.0,1.0,1.0,0,120,1.55,4.88
18837999,38.72837,-9.13357,Arroios,Entire home/apt,14,5.0,12.0,2.0,291.0,20.785714285714285,3,280,0.0,1.0,1.0,1,111,1.17,4.62
18845546,39.01356,-9.41838,Encarnao,Entire home/apt,8,3.0,6.0,2.0,133.0,16.625,7,309,0.0,1.0,1.0,0,29,0.3,4.55
18847398,38.75306,-9.27882,Massam e Monte Abrao,Entire home/apt,3,1.0,1.0,1.0,60.0,20.0,3,46,0.0,1.0,1.0,0,104,1.08,4.6
18848627,38.72138639683002,-9.136661218594664,Arroios,Private room,2,1.0,2.0,1.0,76.0,38.0,3,36,1.0,1.0,1.0,0,127,1.29,4.96
18850420,38.71595,-9.13762,Arroios,Entire home/apt,2,1.0,1.0,1.0,104.0,52.0,3,183,1.0,1.0,1.0,1,310,3.16,4.97
18850880,38.70591,-9.42819,Cascais e Estoril,Entire home/apt,4,0.0,2.0,1.0,120.0,30.0,5,20,0.0,1.0,1.0,1,117,1.37,4.79
18852626,38.7113,-9.14414,Misericrdia,Private room,1,1.0,1.0,1.5,39.0,39.0,1,258,0.0,1.0,1.0,0,317,3.23,4.83
18854143,38.73054,-9.13113,Penha de Frana,Private room,2,1.0,1.0,0.0,64.0,32.0,4,125,1.0,1.0,1.0,0,90,0.93,4.88
18854411,38.72281,-9.13473,Arroios,Private room,1,1.0,1.0,1.0,50.0,50.0,3,38,1.0,1.0,1.0,0,190,1.94,4.97
18855403,39.00493,-9.4186,Santo Isidoro,Entire home/apt,4,1.0,2.0,1.0,76.0,19.0,3,43,1.0,1.0,1.0,1,26,0.27,4.65
18855429,38.71143,-9.1555,Estrela,Entire home/apt,5,2.0,3.0,1.0,182.0,36.4,1,300,0.0,1.0,1.0,1,48,0.49,4.75
18855497,38.71397,-9.15421,Estrela,Entire home/apt,4,2.0,2.0,1.0,160.0,40.0,5,118,0.0,1.0,1.0,1,40,0.41,4.88
18855685,39.00536,-9.41687,Santo Isidoro,Entire home/apt,4,1.0,2.0,1.0,105.0,26.25,3,69,1.0,1.0,1.0,0,21,0.22,4.71
18855822,39.00565,-9.41753,Santo Isidoro,Entire home/apt,4,1.0,2.0,1.0,86.0,21.5,3,24,1.0,1.0,1.0,0,43,0.44,4.7
18856463,38.71175,-9.15499,Estrela,Entire home/apt,5,2.0,3.0,1.0,300.0,60.0,1,253,0.0,1.0,1.0,1,50,0.51,4.44
18869057,39.13377,-9.37779,Silveira,Entire home/apt,4,1.0,2.0,1.0,62.0,15.5,2,21,0.0,1.0,1.0,1,43,0.44,4.81
18871429,38.70446,-9.19821,Ajuda,Entire home/apt,2,1.0,1.0,1.0,67.0,33.5,2,82,0.0,1.0,1.0,0,127,1.33,4.51
18872420,38.73574602434618,-9.129674465554142,Penha de Frana,Entire home/apt,4,2.0,3.0,1.0,171.0,42.75,5,268,0.0,1.0,1.0,0,3,0.14,5.0
18874501,38.72752,-9.14545,Santo Antnio,Private room,1,1.0,1.0,2.0,25.0,25.0,30,59,0.0,1.0,1.0,0,8,0.08,4.13
18884182,38.71207,-9.1436,Misericrdia,Entire home/apt,2,1.0,1.0,1.0,118.0,59.0,3,201,0.0,1.0,1.0,1,242,2.47,4.86
18890209,39.13317489624024,-9.379695892333984,Silveira,Entire home/apt,5,2.0,3.0,2.0,95.0,19.0,3,185,0.0,1.0,1.0,0,10,0.1,4.5
18891700,39.16016,-9.11245,Vila Verde dos Francos,Private room,2,1.0,1.0,1.0,55.0,27.5,1,340,0.0,1.0,1.0,1,16,0.18,4.63
18896326,38.712254,-9.15506,Estrela,Entire home/apt,2,1.0,1.0,1.0,100.0,50.0,1,250,0.0,1.0,1.0,1,37,0.38,4.14
18897085,38.71405,-9.14868,Misericrdia,Entire home/apt,2,1.0,1.0,1.0,122.0,61.0,1,215,1.0,1.0,1.0,1,581,5.95,4.81
18906697,38.86082,-9.39281,So Joo das Lampas e Terrugem,Entire home/apt,6,2.0,3.0,1.0,54.0,9.0,2,177,0.0,1.0,1.0,0,13,0.13,4.92
18908092,38.71259,-9.12903,Santa Maria Maior,Entire home/apt,2,1.0,1.0,2.0,168.0,84.0,1,348,0.0,1.0,1.0,1,244,2.55,4.87
18925139,38.70416,-9.17684,Alcntara,Entire home/apt,2,1.0,1.0,1.0,68.0,34.0,2,218,1.0,1.0,1.0,1,362,3.69,4.82
18926669,38.70461,-9.1822,Alcntara,Entire home/apt,5,2.0,5.0,2.0,150.0,30.0,7,38,0.0,1.0,1.0,0,15,0.16,4.8
18927154,38.71976,-9.14983,Santo Antnio,Entire home/apt,4,1.0,2.0,1.0,96.0,24.0,1,325,0.0,0.0,1.0,1,255,2.6,4.7
18927242,38.71207,-9.12808,Santa Maria Maior,Entire home/apt,4,1.0,1.0,1.0,220.0,55.0,2,181,0.0,1.0,1.0,0,16,0.2,4.81
18941178,38.71191,-9.1423,Santa Maria Maior,Entire home/apt,4,2.0,3.0,1.0,110.0,27.5,3,312,0.0,1.0,1.0,1,233,2.38,4.59
18942362,38.72683,-9.14285,Arroios,Private room,2,2.0,1.0,1.0,96.0,48.0,2,183,0.0,1.0,1.0,0,7,0.2,4.71
18944784,38.71367,-9.1278,So Vicente,Entire home/apt,4,1.0,2.0,1.0,126.0,31.5,2,348,0.0,1.0,1.0,1,536,5.45,4.69
18950285,38.71257,-9.12926,Santa Maria Maior,Entire home/apt,2,1.0,1.0,1.0,111.0,55.5,3,365,0.0,1.0,1.0,1,378,3.85,4.68
18955620,38.72116,-9.15205,Santo Antnio,Entire home/apt,3,1.0,2.0,1.0,165.0,55.0,2,283,1.0,1.0,1.0,1,388,4.04,4.97
18966504,38.716915,-9.125975,So Vicente,Entire home/apt,3,0.0,2.0,1.0,98.0,32.666666666666664,3,235,1.0,1.0,1.0,1,151,1.54,4.74
18967036,38.87212,-9.39715,So Joo das Lampas e Terrugem,Entire home/apt,5,2.0,3.0,2.0,50.0,10.0,2,273,1.0,1.0,1.0,1,183,1.88,4.77
18973968,38.79566,-9.46965,Colares,Entire home/apt,5,3.0,6.0,1.0,47.0,9.4,5,147,1.0,1.0,1.0,0,143,1.47,4.87
18975423,38.71759,-9.12869,So Vicente,Entire home/apt,5,2.0,4.0,1.0,172.0,34.4,3,81,1.0,1.0,1.0,1,191,1.97,4.93
18975826,38.68848,-9.33644,Carcavelos e Parede,Entire home/apt,3,1.0,2.0,1.0,55.0,18.333333333333332,3,299,1.0,1.0,1.0,1,281,2.87,4.84
18975832,38.72116252828837,-9.137719552469791,Arroios,Entire home/apt,2,1.0,1.0,1.0,107.0,53.5,2,25,0.0,1.0,1.0,1,279,2.88,4.59
18981303,39.01953,-9.42284,Encarnao,Entire home/apt,12,5.0,12.0,4.0,362.0,30.166666666666668,1,285,0.0,1.0,1.0,0,15,0.2,4.87
18986379,38.73364,-9.1337,Arroios,Private room,2,1.0,1.0,1.0,40.0,20.0,2,144,0.0,1.0,1.0,0,172,1.77,4.5
18987698,38.72098511395692,-9.136878365733685,Arroios,Entire home/apt,4,2.0,2.0,1.5,123.0,30.75,2,18,0.0,1.0,1.0,0,172,1.77,4.74
18991456,38.73398,-9.15293,Avenidas Novas,Entire home/apt,6,3.0,6.0,2.0,270.0,45.0,3,304,1.0,1.0,1.0,1,85,0.92,4.75
18997328,38.77618,-9.10132,Moscavide e Portela,Private room,1,1.0,1.0,1.0,43.0,43.0,1,339,1.0,1.0,1.0,0,958,9.81,4.74
18997329,38.79765,-9.22338,Casal de Cambra,Private room,2,1.0,2.0,1.0,40.0,20.0,3,55,1.0,1.0,1.0,0,70,0.71,4.84
18997601,38.71188,-9.13749,Santa Maria Maior,Entire home/apt,6,3.0,4.0,2.0,336.0,56.0,2,34,0.0,1.0,1.0,1,251,2.56,4.71
18997896,38.73517,-9.1435,Avenidas Novas,Entire home/apt,3,0.0,2.0,1.0,99.0,33.0,2,284,1.0,1.0,1.0,0,196,2.0,4.95
19005378,38.71139,-9.14226,Santa Maria Maior,Entire home/apt,4,2.0,3.0,1.0,128.0,32.0,3,321,0.0,1.0,1.0,1,359,3.66,4.66
19005398,39.04402,-9.16681,Dois Portos e Runa,Entire home/apt,5,2.0,4.0,1.0,130.0,26.0,2,295,0.0,1.0,1.0,0,87,0.89,4.84
19005575,38.713467,-9.126678,So Vicente,Entire home/apt,2,1.0,1.0,1.0,120.0,60.0,1,284,1.0,1.0,1.0,1,12,0.17,4.33
19006723,38.71139,-9.14226,Santa Maria Maior,Entire home/apt,4,2.0,3.0,1.0,106.0,26.5,3,325,0.0,1.0,1.0,1,181,1.87,4.67
19008033,38.71139,-9.14226,Santa Maria Maior,Entire home/apt,2,1.0,1.0,1.0,138.0,69.0,3,346,0.0,1.0,1.0,1,309,3.16,4.74
19009168,38.704,-9.39723,Cascais e Estoril,Entire home/apt,2,1.0,1.0,1.0,61.0,30.5,1,321,0.0,1.0,1.0,0,39,0.46,4.54
19009188,38.70395,-9.39723,Cascais e Estoril,Entire home/apt,2,1.0,2.0,1.0,65.0,32.5,1,314,0.0,1.0,1.0,0,58,0.67,4.59
19009265,38.704067,-9.397176,Cascais e Estoril,Entire home/apt,2,1.0,0.0,1.0,75.0,37.5,1,323,0.0,1.0,1.0,0,45,0.51,4.62
19009266,38.76848,-9.09633,Parque das Naes,Entire home/apt,4,2.0,2.0,2.5,153.0,38.25,1,264,0.0,1.0,1.0,1,68,0.75,4.81
19009616,38.71221,-9.12925,Santa Maria Maior,Entire home/apt,3,2.0,2.0,1.0,145.0,48.333333333333336,3,263,1.0,1.0,1.0,1,119,1.22,4.66
19012226,38.7205,-9.12271,So Vicente,Entire home/apt,2,1.0,1.0,1.0,89.0,44.5,3,340,1.0,0.0,1.0,1,118,1.2,4.66
19012383,38.71316,-9.12951,So Vicente,Entire home/apt,4,2.0,2.0,1.0,131.0,32.75,1,204,0.0,1.0,1.0,1,17,0.18,4.71
19015848,38.7145,-9.12989,So Vicente,Entire home/apt,2,1.0,1.0,1.0,126.0,63.0,1,331,0.0,1.0,1.0,1,21,0.22,4.33
19016750,38.71375,-9.13724,Santa Maria Maior,Entire home/apt,3,1.0,1.0,1.0,128.0,42.666666666666664,3,338,0.0,1.0,1.0,0,250,2.55,4.6
19017487,38.73364,-9.13395,Arroios,Private room,1,1.0,1.0,3.0,26.0,26.0,2,205,0.0,1.0,1.0,0,118,1.22,4.66
19018062,38.73337,-9.13277,Arroios,Private room,1,1.0,1.0,3.0,26.0,26.0,2,210,0.0,1.0,1.0,0,92,0.97,4.72
19018151,38.73368,-9.1346,Arroios,Private room,1,1.0,1.0,3.0,26.0,26.0,2,188,0.0,1.0,1.0,0,111,1.15,4.62
19018247,38.73352,-9.13296,Arroios,Private room,1,1.0,1.0,3.0,27.0,27.0,2,200,0.0,1.0,1.0,1,132,1.37,4.7
19018391,38.71339,-9.1376,Santa Maria Maior,Entire home/apt,4,2.0,2.0,3.0,234.0,58.5,1,314,0.0,1.0,1.0,1,136,1.4,4.72
19028765,38.80043,-9.37769,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Entire home/apt,4,2.0,3.0,1.0,97.0,24.25,3,211,0.0,1.0,1.0,1,169,1.89,4.89
19032856,38.73393,-9.14683,Avenidas Novas,Hotel room,2,1.0,1.0,2.5,48.0,24.0,1,334,0.0,1.0,1.0,1,49,0.51,4.67
19034414,38.84575,-9.37756,So Joo das Lampas e Terrugem,Entire home/apt,4,2.0,3.0,1.0,71.0,17.75,2,242,1.0,1.0,1.0,1,227,2.33,4.7
19036597,38.7171,-9.13342,Santa Maria Maior,Entire home/apt,4,2.0,2.0,1.0,94.0,23.5,3,262,0.0,1.0,1.0,0,260,2.65,4.81
19038145,38.7267951965332,-9.133625030517578,Arroios,Entire home/apt,3,2.0,2.0,1.0,50.0,16.666666666666668,60,207,0.0,1.0,1.0,0,1,0.1,4.0
19044013,38.71695,-9.1333,Santa Maria Maior,Entire home/apt,3,1.0,2.0,1.0,113.0,37.666666666666664,3,74,1.0,1.0,1.0,1,173,1.98,4.9
19045048,38.72268,-9.1306,Penha de Frana,Entire home/apt,3,2.0,1.0,1.0,98.0,32.666666666666664,1,355,0.0,1.0,1.0,0,74,0.76,4.74
